"treatment","Trait","groups","combi","trait","BBCH","Year"
"176_Combined_Early_Alves",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Early_Esket",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Early_Patras",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Early_Potenzial",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Early_Capone",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Early_Potenzial",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Early_Patras",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Apertus",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Capone",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Patras",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Pionier",1060.75,"abcd","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Early_Alves",1040.075,"bcde","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Early_Esket",1040.075,"bcde","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Alves",1040.075,"bcde","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Esket",1040.075,"bcde","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Potenzial",1040.075,"bcde","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Early_Torrild",1019.4,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Early_Patras",1019.4,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Early_Torrild",1019.4,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Early_Esket",1019.4,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Early_Torrild",1019.4,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Early_Torrild",1019.4,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Apertus",1016.95,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Pionier",1016.95,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Apertus",1016.95,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Pionier",980.822222222222,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Potenzial",980.822222222222,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Apertus",980.822222222222,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Pionier",980.822222222222,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Apertus",980.822222222222,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Pionier",980.822222222222,"cdef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Capone",944.694444444445,"def","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Patras",944.694444444445,"def","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Alves",944.694444444445,"def","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Capone",944.694444444445,"def","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Esket",944.694444444445,"def","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Potenzial",944.694444444445,"def","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Alves",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Capone",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Esket",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Patras",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Alves",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Esket",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Potenzial",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Patras",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Combined_Late_Torrild",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Alves",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Capone",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Esket",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Patras",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Potenzial",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"220_Split_Late_Torrild",908.566666666667,"ef","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Combined_Late_Torrild",887.891666666667,"f","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"176_Split_Late_Torrild",887.891666666667,"f","nitrogen:appl:timeid:var","Acc_Temperature","31",2021
"Torrild",369.988194444446,"a","var","Acc_Temperature","31
41",2021
"Esket",352.386111111113,"ab","var","Acc_Temperature","31
41",2021
"Capone",341.873784722224,"ab","var","Acc_Temperature","31
41",2021
"Alves",339.792708333335,"ab","var","Acc_Temperature","31
41",2021
"Pionier",333.575173611111,"ab","var","Acc_Temperature","31
41",2021
"Potenzial",332.235069444446,"ab","var","Acc_Temperature","31
41",2021
"Patras",318.213368055556,"b","var","Acc_Temperature","31
41",2021
"Apertus",315.056944444444,"b","var","Acc_Temperature","31
41",2021
"220_Split_Early_Apertus",413.12083333333,"a","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Capone",400.313888888887,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Pionier",387.506944444443,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Torrild",380.952777777776,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Esket",379.63888888889,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Torrild",379.63888888889,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Patras",377.32777777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Torrild",377.32777777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Torrild",377.32777777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Torrild",374.700000000003,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Capone",374.7,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Alves",366.831944444446,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Capone",366.831944444446,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Esket",366.831944444446,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Capone",366.831944444446,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Esket",366.831944444446,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Torrild",357.96666666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Esket",357.96666666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Torrild",357.96666666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Alves",356.65277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Esket",356.65277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Esket",356.65277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Potenzial",356.65277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Potenzial",355.33888888889,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Potenzial",354.025000000003,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Torrild",354.025000000003,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Pionier",354.025,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Pionier",354.025,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Pionier",354.025,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Alves",347.470833333333,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Alves",347.470833333333,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Potenzial",347.470833333333,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Alves",337.29166666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Alves",335.97777777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Esket",335.97777777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Potenzial",335.97777777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Capone",330.704166666669,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Alves",330.704166666669,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Patras",328.10972222222,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Apertus",320.190277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Pionier",320.190277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Apertus",320.190277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Capone",317.897222222225,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Potenzial",317.897222222225,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Patras",316.61666666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Patras",316.61666666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Early_Patras",316.61666666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Capone",315.30277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Potenzial",315.30277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Patras",315.302777777776,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Pionier",307.383333333334,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Pionier",307.383333333334,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Early_Apertus",307.383333333333,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Apertus",307.383333333333,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Esket",298.536111111112,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Early_Alves",295.94166666667,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Patras",295.941666666663,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Apertus",284.0625,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Apertus",284.0625,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Combined_Late_Pionier",284.0625,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"220_Split_Late_Apertus",284.0625,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Split_Late_Patras",279.174999999999,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Late_Potenzial",275.215277777778,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"176_Combined_Early_Capone",262.408333333337,"b","nitrogen:appl:timeid:var","Acc_Temperature","31
41",2021
"Torrild",590.636111111109,"a","var","Acc_Temperature","31
61",2021
"Capone",583.6,"a","var","Acc_Temperature","31
61",2021
"Esket",581.753124999999,"a","var","Acc_Temperature","31
61",2021
"Alves",566.987152777778,"ab","var","Acc_Temperature","31
61",2021
"Patras",561.143055555554,"ab","var","Acc_Temperature","31
61",2021
"Potenzial",545.665625,"ab","var","Acc_Temperature","31
61",2021
"Pionier",542.661458333333,"ab","var","Acc_Temperature","31
61",2021
"Apertus",509.401736111113,"b","var","Acc_Temperature","31
61",2021
"220_Combined_Early_Esket",625.5375,"a","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Capone",618.60416666667,"a","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Capone",618.60416666667,"a","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Torrild",611.54861111111,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Apertus",607.131944444447,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Torrild",607.131944444443,"ab","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Capone",597.929166666663,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Esket",597.929166666663,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Esket",597.929166666663,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Capone",597.929166666663,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Torrild",595.659722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Esket",592.131944444443,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Alves",592.131944444443,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Esket",592.131944444443,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Torrild",587.34583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Patras",587.34583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Torrild",587.34583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Torrild",587.34583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Capone",586.456944444447,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Pionier",586.456944444447,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Patras",586.456944444443,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Pionier",584.1875,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Alves",579.401388888887,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Potenzial",579.401388888887,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Pionier",574.984722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Potenzial",574.984722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Patras",574.984722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Esket",574.984722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Potenzial",574.984722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Torrild",574.984722222223,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Torrild",573.726388888886,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Alves",571.456944444443,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Alves",563.512500000003,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Alves",563.512500000003,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Alves",563.512500000003,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Pionier",563.5125,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Alves",563.5125,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Patras",562.254166666666,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Capone",561.801388888885,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Capone",561.801388888885,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Early_Patras",558.726388888887,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Esket",545.99583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Patras",545.99583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Potenzial",545.99583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Potenzial",545.99583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Patras",545.99583333333,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Alves",538.856944444445,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Potenzial",538.051388888887,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Patras",527.384722222225,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Esket",527.384722222225,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Potenzial",527.384722222225,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Capone",525.673611111117,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Pionier",525.673611111108,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Pionier",525.673611111108,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Early_Apertus",514.201388888893,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Early_Apertus",514.201388888893,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Split_Late_Apertus",514.201388888888,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Apertus",514.201388888888,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Pionier",502.729166666668,"abc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Potenzial",478.526388888891,"bc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Late_Apertus",478.07361111111,"bc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Combined_Late_Pionier",478.07361111111,"bc","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"176_Combined_Early_Apertus",466.601388888893,"c","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"220_Split_Late_Apertus",466.60138888889,"c","nitrogen:appl:timeid:var","Acc_Temperature","31
61",2021
"Apertus",1384.23993055555,"a","var","Acc_Temperature","41",2021
"Pionier",1366.63038194444,"ab","var","Acc_Temperature","41",2021
