"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year","sowingD","Das","Daily_TQ","Acc_TQ"
2019-07-03,2019,7,3,14.6583333333333,2072.95833333333,320.39,2412.48744,0.06,24.38532,"Late","DFG2019",2018-11-08,237,1.66358067083571,348.920950071937
2020-06-17,2020,6,17,20.8416666666667,1939.83333333333,278.46,2290.66848,0,25.28928,"Early","DFG2020",2019-10-24,237,1.21340007996801,321.30730554366
2020-07-07,2020,7,7,14.2708333333333,2149.55,284.18,2586.41352,0.32,19.17432,"Late","DFG2020",2019-11-13,237,1.34360198540146,324.063745900876
2021-06-16,2021,6,16,21.0125,1718.225,272.92,2030.15268,0.03,28.24668,"Early","DFG2021",2020-10-22,237,1.34427983343248,307.997924176682
2021-06-30,2021,6,30,17.2291666666667,1832.4375,305.88,2242.46016,14.85,6.23844,"Late","DFG2021",2020-11-05,237,0.36208599758162,315.690931365451
2019-06-20,2019,6,20,19.3708333333333,1922.79166666667,325.24,2118.59388,1.32,20.95056,"Early","DFG2019",2018-10-25,238,1.08155181759518,338.810407426955
2019-07-04,2019,7,4,15.9375,2088.89583333333,320.39,2440.33488,0,27.84744,"Late","DFG2019",2018-11-08,238,1.74729035294118,350.668240424878
2020-06-18,2020,6,18,17.4291666666667,1957.2625,282.02,2295.135,3.56,4.46652,"Early","DFG2020",2019-10-24,238,0.256266985417164,321.563572529077
2020-07-08,2020,7,8,13.6958333333333,2163.24583333333,286.71,2593.37628,2.53,6.96276,"Late","DFG2020",2019-11-13,238,0.508385275327047,324.572131176203
2021-06-17,2021,6,17,26,1744.225,272.92,2059.06464,0,28.91196,"Early","DFG2021",2020-10-22,238,1.11199846153846,309.10992263822
2021-07-01,2021,7,1,14.7041666666667,1847.14166666667,331.51,2247.43464,25.63,4.97448,"Late","DFG2021",2020-11-05,238,0.338304108812694,316.029235474264
2019-06-21,2019,6,21,18.0708333333333,1940.8625,325.24,2143.50804,0,24.91416,"Early","DFG2019",2018-10-25,239,1.37869458150796,340.189102008463
2019-07-05,2019,7,5,18.6291666666667,2107.525,320.49,2461.49892,0.1,21.16404,"Late","DFG2019",2018-11-08,239,1.13607014090807,351.804310565786
2020-06-19,2020,6,19,18.8041666666667,1976.06666666667,283.3,2320.69788,1.28,25.56288,"Early","DFG2020",2019-10-24,239,1.35942636826944,322.922998897347
2020-07-09,2020,7,9,17.0166666666667,2180.2625,290.47,2601.56916,3.76,8.19288,"Late","DFG2020",2019-11-13,239,0.481462095984328,325.053593272187
2021-06-18,2021,6,18,26.2291666666667,1770.45416666667,272.95,2084.78376,0.03,25.71912,"Early","DFG2021",2020-10-22,239,0.980554217633041,310.090476855853
2021-07-02,2021,7,2,16.2625,1863.40416666667,331.51,2258.75268,0,11.31804,"Late","DFG2021",2020-11-05,239,0.695959415833974,316.725194890098
2019-06-22,2019,6,22,18.3,1959.1625,325.24,2170.77732,0,27.26928,"Early","DFG2019",2018-10-25,240,1.49012459016393,341.679226598627
2019-07-06,2019,7,6,16.8541666666667,2124.37916666667,324.91,2472.99336,4.42,11.49444,"Late","DFG2019",2018-11-08,240,0.681993967861556,352.486304533648
2020-06-20,2020,6,20,18.3083333333333,1994.375,283.3,2348.93124,0,28.23336,"Early","DFG2020",2019-10-24,240,1.54210432407829,324.465103221425
2020-07-10,2020,7,10,15.7416666666667,2196.00416666667,293.46,2610.83772,2.99,9.26856,"Late","DFG2020",2019-11-13,240,0.588791529910004,325.642384802097
2021-06-19,2021,6,19,25.0541666666667,1795.50833333333,272.98,2112.57036,0.03,27.7866,"Early","DFG2021",2020-10-22,240,1.10906103442541,311.199537890279
2021-07-03,2021,7,3,18.5666666666667,1881.97083333333,331.51,2285.02116,0,26.26848,"Late","DFG2021",2020-11-05,240,1.41481938958707,318.140014279685
2019-06-23,2019,6,23,20.9625,1980.125,325.24,2200.26384,0,29.48652,"Early","DFG2019",2018-10-25,241,1.40663184257603,343.085858441203
2019-07-07,2019,7,7,13.9875,2138.36666666667,324.91,2489.90688,0,16.91352,"Late","DFG2019",2018-11-08,241,1.20918820375335,353.695492737401
2020-06-21,2020,6,21,18.8833333333333,2013.25833333333,283.33,2378.84184,0.03,29.9106,"Early","DFG2020",2019-10-24,241,1.58396822594881,326.049071447374
2020-07-11,2020,7,11,13.875,2209.87916666667,293.58,2630.82384,0.12,19.98612,"Late","DFG2020",2019-11-13,241,1.44044108108108,327.082825883178
2021-06-20,2021,6,20,23.1625,1818.67083333333,293.71,2136.6882,20.73,24.11784,"Early","DFG2021",2020-10-22,241,1.04124511602806,312.240783006307
2021-07-04,2021,7,4,18.6416666666667,1900.6125,341.03,2304.11052,9.52,19.08936,"Late","DFG2021",2020-11-05,241,1.02401573535985,319.164030015045
2019-06-24,2019,6,24,22.8916666666667,2003.01666666667,325.24,2229.00012,0,28.73628,"Early","DFG2019",2018-10-25,242,1.25531619949035,344.341174640693
2019-07-08,2019,7,8,13.0208333333333,2151.3875,324.91,2503.27368,0,13.3668,"Late","DFG2019",2018-11-08,242,1.02657024,354.722062977401
2020-06-22,2020,6,22,19.2833333333333,2032.54166666667,283.37,2404.57212,0.04,25.73028,"Early","DFG2020",2019-10-24,242,1.33432739844425,327.383398845818
2020-07-12,2020,7,12,15.0375,2224.91666666667,293.58,2655.44424,0,24.6204,"Late","DFG2020",2019-11-13,242,1.63726683291771,328.720092716096
2021-06-21,2021,6,21,19.3125,1837.98333333333,310.4,2153.34468,16.69,16.65648,"Early","DFG2021",2020-10-22,242,0.86247145631068,313.103254462618
2021-07-05,2021,7,5,18.4125,1919.025,342.77,2319.89724,1.74,15.78672,"Late","DFG2021",2020-11-05,242,0.857391446028513,320.021421461074
2019-06-25,2019,6,25,25.4416666666667,2028.45833333333,325.24,2256.62328,0,27.62316,"Early","DFG2019",2018-10-25,243,1.0857449066492,345.426919547343
2019-07-09,2019,7,9,13.6791666666667,2165.06666666667,325.02,2517.73524,0.11,14.46156,"Late","DFG2019",2018-11-08,243,1.05719597928723,355.779258956688
2020-06-23,2020,6,23,19.3625,2051.90416666667,283.37,2434.05576,0,29.48364,"Early","DFG2020",2019-10-24,243,1.52271865719819,328.906117503017
2020-07-13,2020,7,13,17.5958333333333,2242.5125,293.58,2684.01564,0,28.5714,"Late","DFG2020",2019-11-13,243,1.62375941273976,330.343852128836
2021-06-22,2021,6,22,15.5541666666667,1853.5375,310.4,2167.14528,0,13.8006,"Early","DFG2021",2020-10-22,243,0.887260648272165,313.99051511089
2021-07-06,2021,7,6,19.75,1938.775,345.12,2332.93464,2.35,13.0374,"Late","DFG2021",2020-11-05,243,0.660121518987342,320.681542980061
2019-06-26,2019,6,26,25.3458333333333,2053.80416666667,325.27,2283.41916,0.03,26.79588,"Early","DFG2019",2018-10-25,244,1.05721045536742,346.48413000271
2019-07-10,2019,7,10,15.6666666666667,2180.73333333333,325.44,2537.55108,0.42,19.81584,"Late","DFG2019",2018-11-08,244,1.26484085106383,357.044099807752
2020-06-24,2020,6,24,20.125,2072.02916666667,283.37,2462.85648,0,28.80072,"Early","DFG2020",2019-10-24,244,1.43109167701863,330.337209180035
2020-07-14,2020,7,14,17.5916666666667,2260.10416666667,297.24,2706.85008,3.66,22.83444,"Late","DFG2020",2019-11-13,244,1.29802595926101,331.641878088097
2021-06-23,2021,6,23,16.5416666666667,1870.07916666667,310.4,2183.2902,0,16.14492,"Early","DFG2021",2020-10-22,244,0.976015314861459,314.966530425751
2021-07-07,2021,7,7,19.2958333333333,1958.07083333333,345.24,2354.32152,0.12,21.38688,"Late","DFG2021",2020-11-05,244,1.10836778233643,321.789910762397
2019-06-27,2019,6,27,16.7916666666667,2070.59583333333,325.3,2312.67924,0.03,29.26008,"Early","DFG2019",2018-10-25,245,1.74253578163771,348.226665784348
2019-07-11,2019,7,11,16.975,2197.70833333333,326.04,2550.31524,0.6,12.76416,"Late","DFG2019",2018-11-08,245,0.751938733431517,357.796038541184
2020-06-25,2020,6,25,21.1458333333333,2093.175,283.37,2487.20328,0,24.3468,"Early","DFG2020",2019-10-24,245,1.1513757635468,331.488584943582
2020-07-15,2020,7,15,14.9708333333333,2275.075,300.22,2714.9112,2.98,8.06112,"Late","DFG2020",2019-11-13,245,0.538454995825217,332.180333083922
2021-06-24,2021,6,24,17.4,1887.47916666667,310.4,2195.9694,0,12.6792,"Early","DFG2021",2020-10-22,245,0.728689655172414,315.695220080924
2021-07-08,2021,7,8,19.3916666666667,1977.4625,345.24,2370.28824,0,15.96672,"Late","DFG2021",2020-11-05,245,0.823380489901159,322.613291252298
2019-06-28,2019,6,28,18.05,2088.64583333333,325.33,2339.09676,0.03,26.41752,"Early","DFG2019",2018-10-25,246,1.46357451523546,349.690240299583
2019-07-12,2019,7,12,17.1625,2214.87083333333,331.19,2564.37828,5.15,14.06304,"Late","DFG2019",2018-11-08,246,0.819405098324836,358.615443639508
2020-06-26,2020,6,26,22.5791666666667,2115.75416666667,283.4,2513.46708,0.03,26.2638,"Early","DFG2020",2019-10-24,246,1.16318730393061,332.651772247513
2020-07-16,2020,7,16,15.0958333333333,2290.17083333333,300.22,2728.68588,0,13.77468,"Late","DFG2020",2019-11-13,246,0.91248225227712,333.092815336199
2021-06-25,2021,6,25,17.5625,1905.04166666667,310.44,2215.23912,0.04,19.26972,"Early","DFG2021",2020-10-22,246,1.09720825622776,316.792428337151
2021-07-09,2021,7,9,16.925,1994.3875,354.11,2375.51256,8.87,5.22432,"Late","DFG2021",2020-11-05,246,0.308674741506647,322.921965993805
2019-06-29,2019,6,29,22.1583333333333,2110.80416666667,325.39,2369.17944,0.06,30.08268,"Early","DFG2019",2018-10-25,247,1.35762376833396,351.047864067917
2019-07-13,2019,7,13,15.8958333333333,2230.76666666667,333.56,2572.54092,2.37,8.16264,"Late","DFG2019",2018-11-08,247,0.513508152031456,359.12895179154
2020-06-27,2020,6,27,22.2875,2138.04166666667,283.83,2532.99276,0.43,19.52568,"Early","DFG2020",2019-10-24,247,0.876082108805384,333.527854356318
2020-07-17,2020,7,17,17.35,2307.52083333333,300.22,2750.19984,0,21.51396,"Late","DFG2020",2019-11-13,247,1.2399976945245,334.332813030724
2021-06-26,2021,6,26,19.3875,1924.42916666667,310.44,2238.09192,0,22.8528,"Early","DFG2021",2020-10-22,247,1.17873887814313,317.971167215294
2021-07-10,2021,7,10,18.6458333333333,2013.03333333333,354.11,2396.58372,0,21.07116,"Late","DFG2021",2020-11-05,247,1.13007338547486,324.05203937928
2019-06-30,2019,6,30,25.6291666666667,2136.43333333333,325.45,2397.62124,0.06,28.4418,"Early","DFG2019",2018-10-25,248,1.10974345634856,352.157607524266
2019-07-14,2019,7,14,14.8625,2245.62916666667,333.72,2580.42852,0.16,7.8876,"Late","DFG2019",2018-11-08,248,0.530704793944491,359.659656585484
2020-06-28,2020,6,28,18.5958333333333,2156.6375,284.23,2546.81244,0.4,13.81968,"Early","DFG2020",2019-10-24,248,0.743160026887745,334.271014383206
2020-07-18,2020,7,18,19.5375,2327.05833333333,300.25,2773.72944,0.03,23.5296,"Late","DFG2020",2019-11-13,248,1.20433013435701,335.537143165081
2021-06-27,2021,6,27,21.1416666666667,1945.57083333333,310.44,2265.95916,0,27.86724,"Early","DFG2021",2020-10-22,248,1.3181193535672,319.289286568862
2021-07-11,2021,7,11,19.8416666666667,2032.875,354.11,2413.48464,0,16.90092,"Late","DFG2021",2020-11-05,248,0.851789332213354,324.903828711493
2019-07-01,2019,7,1,20.0791666666667,2156.5125,325.6,2421.3312,0.15,23.70996,"Early","DFG2019",2018-10-25,249,1.18082390537456,353.33843142964
2019-07-15,2019,7,15,14.2666666666667,2259.89583333333,333.75,2588.5098,0.03,8.08128,"Late","DFG2019",2018-11-08,249,0.566444859813083,360.226101445297
2020-06-29,2020,6,29,16.9416666666667,2173.57916666667,284.34,2567.36412,0.11,20.55168,"Early","DFG2020",2019-10-24,249,1.2130848991638,335.484099282369
2020-07-19,2020,7,19,21.2333333333333,2348.29166666667,300.28,2790.80676,0.03,17.07732,"Late","DFG2020",2019-11-13,249,0.804269387755103,336.341412552836
2021-06-28,2021,6,28,22.1416666666667,1967.7125,311.16,2282.47164,0.72,16.51248,"Early","DFG2021",2020-10-22,249,0.745764998118177,320.03505156698
2021-07-12,2021,7,12,21.025,2053.9,354.11,2432.68884,0,19.2042,"Late","DFG2021",2020-11-05,249,0.913398335315101,325.817227046808
2019-07-02,2019,7,2,15.9833333333333,2172.49583333333,325.6,2444.97456,0,23.64336,"Early","DFG2019",2018-10-25,250,1.47925088633994,354.81768231598
2019-07-16,2019,7,16,15.1083333333333,2275.00416666667,333.78,2597.10408,0.03,8.59428,"Late","DFG2019",2018-11-08,250,0.568843684500829,360.794945129798
2020-06-30,2020,6,30,17.3166666666667,2190.89583333333,284.51,2584.62684,0.17,17.26272,"Early","DFG2020",2019-10-24,250,0.996884696823867,336.480983979193
2020-07-20,2020,7,20,17.4416666666667,2365.73333333333,301.94,2806.1982,1.66,15.39144,"Late","DFG2020",2019-11-13,250,0.882452365026276,337.223864917862
2021-06-29,2021,6,29,20.3541666666667,1988.06666666667,314.27,2295.87372,3.11,13.40208,"Early","DFG2021",2020-10-22,250,0.658444053224154,320.693495620204
2021-07-13,2021,7,13,22.0625,2075.9625,354.11,2448.64728,0,15.95844,"Late","DFG2021",2020-11-05,250,0.723328725212464,326.540555772021
2019-07-03,2019,7,3,14.6583333333333,2187.15416666667,325.66,2469.35988,0.06,24.38532,"Early","DFG2019",2018-10-25,251,1.66358067083571,356.481262986816
2019-07-17,2019,7,17,17.8541666666667,2292.85833333333,333.78,2618.96796,0,21.86388,"Late","DFG2019",2018-11-08,251,1.22458137689615,362.019526506694
2020-07-01,2020,7,1,17.6583333333333,2208.55416666667,300.26,2590.63632,15.75,6.00948,"Early","DFG2020",2019-10-24,251,0.340319773478056,336.821303752671
2020-07-21,2020,7,21,15.7541666666667,2381.4875,301.94,2828.59092,0,22.39272,"Late","DFG2020",2019-11-13,251,1.42138397249405,338.645248890356
2021-06-30,2021,6,30,17.2291666666667,2005.29583333333,329.12,2302.11216,14.85,6.23844,"Early","DFG2021",2020-10-22,251,0.36208599758162,321.055581617786
2021-07-14,2021,7,14,18.9625,2094.925,355.34,2455.99128,1.23,7.344,"Late","DFG2021",2020-11-05,251,0.387290705339486,326.92784647736
2019-07-04,2019,7,4,15.9375,2203.09166666667,325.66,2497.20732,0,27.84744,"Early","DFG2019",2018-10-25,252,1.74729035294118,358.228553339757
2019-07-18,2019,7,18,19.9625,2312.82083333333,333.87,2642.14152,0.09,23.17356,"Late","DFG2019",2018-11-08,252,1.16085460237946,363.180381109074
2020-07-02,2020,7,2,17.5458333333333,2226.1,302.1,2606.73408,1.84,16.09776,"Early","DFG2020",2019-10-24,252,0.91746910472572,337.738772857397
2020-07-22,2020,7,22,15.625,2397.1125,301.94,2845.07784,0,16.48692,"Late","DFG2020",2019-11-13,252,1.05516288,339.700411770356
2021-07-01,2021,7,1,14.7041666666667,2020,354.75,2307.08664,25.63,4.97448,"Early","DFG2021",2020-10-22,252,0.338304108812694,321.393885726598
2021-07-15,2021,7,15,20.65,2115.575,355.34,2480.5044,0,24.51312,"Late","DFG2021",2020-11-05,252,1.18707602905569,328.114922506416
2019-07-05,2019,7,5,18.6291666666667,2221.72083333333,325.76,2518.37136,0.1,21.16404,"Early","DFG2019",2018-10-25,253,1.13607014090807,359.364623480665
2019-07-19,2019,7,19,20.0875,2332.90833333333,334.82,2657.81232,0.95,15.6708,"Late","DFG2019",2018-11-08,253,0.780126944617299,363.960508053691
2020-07-03,2020,7,3,16.8958333333333,2242.99583333333,302.1,2628.45036,0,21.71628,"Early","DFG2020",2019-10-24,253,1.28530387176326,339.02407672916
2020-07-23,2020,7,23,18.2416666666667,2415.35416666667,301.94,2871.62712,0,26.54928,"Late","DFG2020",2019-11-13,253,1.45541964367291,341.155831414029
2021-07-02,2021,7,2,16.2625,2036.2625,354.75,2318.40468,0,11.31804,"Early","DFG2021",2020-10-22,253,0.695959415833974,322.089845142432
2021-07-16,2021,7,16,19.0791666666667,2134.65416666667,355.43,2490.26904,0.09,9.76464,"Late","DFG2021",2020-11-05,253,0.511795937977723,328.626718444394
2019-07-06,2019,7,6,16.8541666666667,2238.575,330.18,2529.8658,4.42,11.49444,"Early","DFG2019",2018-10-25,254,0.681993967861556,360.046617448527
2019-07-20,2019,7,20,20.4041666666667,2353.3125,350.43,2677.10472,15.61,19.2924,"Late","DFG2019",2018-11-08,254,0.94551276291607,364.906020816607
2020-07-04,2020,7,4,18.8625,2261.85833333333,302.24,2639.07936,0.14,10.629,"Early","DFG2020",2019-10-24,254,0.563499005964215,339.587575735125
2020-07-24,2020,7,24,19.4208333333333,2434.775,301.97,2888.53452,0.03,16.9074,"Late","DFG2020",2019-11-13,254,0.870580562111136,342.02641197614
2021-07-03,2021,7,3,18.5666666666667,2054.82916666667,354.75,2344.67316,0,26.26848,"Early","DFG2021",2020-10-22,254,1.41481938958707,323.504664532019
2021-07-17,2021,7,17,20.4916666666667,2155.14583333333,355.43,2514.807,0,24.53796,"Late","DFG2021",2020-11-05,254,1.19746043106954,329.824178875463
2019-07-07,2019,7,7,13.9875,2252.5625,330.18,2546.77932,0,16.91352,"Early","DFG2019",2018-10-25,255,1.20918820375335,361.25580565228
2019-07-21,2019,7,21,19.9083333333333,2373.22083333333,350.49,2699.10504,0.06,22.00032,"Late","DFG2019",2018-11-08,255,1.10508095437422,366.011101770981
2020-07-05,2020,7,5,20.2791666666667,2282.1375,302.46,2651.48424,0.22,12.40488,"Early","DFG2020",2019-10-24,255,0.611705609204848,340.199281344329
2020-07-25,2020,7,25,19.875,2454.65,302.18,2903.73336,0.21,15.19884,"Late","DFG2020",2019-11-13,255,0.764721509433962,342.791133485574
2021-07-04,2021,7,4,18.6416666666667,2073.47083333333,364.27,2363.76252,9.52,19.08936,"Early","DFG2021",2020-10-22,255,1.02401573535985,324.528680267379
2021-07-18,2021,7,18,20.1083333333333,2175.25416666667,355.46,2539.17828,0.03,24.37128,"Late","DFG2021",2020-11-05,255,1.21199900538749,331.036177880851
2019-07-08,2019,7,8,13.0208333333333,2265.58333333333,330.18,2560.14612,0,13.3668,"Early","DFG2019",2018-10-25,256,1.02657024,362.28237589228
2019-07-22,2019,7,22,20.4875,2393.70833333333,350.49,2718.42696,0,19.32192,"Late","DFG2019",2018-11-08,256,0.943107748627212,366.954209519609
2020-07-06,2020,7,6,14.875,2297.0125,303.58,2669.7168,1.12,18.23256,"Early","DFG2020",2019-10-24,256,1.22571831932773,341.424999663657
2020-07-26,2020,7,26,18.9416666666667,2473.59166666667,310.84,2921.49504,8.66,17.76168,"Late","DFG2020",2019-11-13,256,0.937704179498459,343.728837665072
2021-07-05,2021,7,5,18.4125,2091.88333333333,366.01,2379.54924,1.74,15.78672,"Early","DFG2021",2020-10-22,256,0.857391446028513,325.386071713408
2021-07-19,2021,7,19,17.1333333333333,2192.3875,355.46,2553.14124,0,13.96296,"Late","DFG2021",2020-11-05,256,0.814958754863815,331.851136635715
2019-07-09,2019,7,9,13.6791666666667,2279.2625,330.29,2574.60768,0.11,14.46156,"Early","DFG2019",2018-10-25,257,1.05719597928723,363.339571871567
2019-07-23,2019,7,23,24.5958333333333,2418.30416666667,350.49,2744.75268,0,26.32572,"Late","DFG2019",2018-11-08,257,1.07033250889378,368.024542028502
2020-07-07,2020,7,7,14.2708333333333,2311.28333333333,303.9,2688.89112,0.32,19.17432,"Early","DFG2020",2019-10-24,257,1.34360198540146,342.768601649059
2020-07-27,2020,7,27,18.5958333333333,2492.1875,311.44,2932.66404,0.6,11.169,"Late","DFG2020",2019-11-13,257,0.600618418104415,344.329456083177
2021-07-06,2021,7,6,19.75,2111.63333333333,368.36,2392.58664,2.35,13.0374,"Early","DFG2021",2020-10-22,257,0.660121518987342,326.046193232395
2021-07-20,2021,7,20,17.2916666666667,2209.67916666667,355.46,2567.09844,0,13.9572,"Late","DFG2021",2020-11-05,257,0.807163373493974,332.658300009209
2019-07-10,2019,7,10,15.6666666666667,2294.92916666667,330.71,2594.42352,0.42,19.81584,"Early","DFG2019",2018-10-25,258,1.26484085106383,364.604412722631
2019-07-24,2019,7,24,27.5041666666667,2445.80833333333,350.49,2770.73028,0,25.9776,"Late","DFG2019",2018-11-08,258,0.944496894409937,368.969038922912
2020-07-08,2020,7,8,13.6958333333333,2324.97916666667,306.43,2695.85388,2.53,6.96276,"Early","DFG2020",2019-10-24,258,0.508385275327047,343.276986924386
2021-07-07,2021,7,7,19.2958333333333,2130.92916666667,368.48,2413.97352,0.12,21.38688,"Early","DFG2021",2020-10-22,258,1.10836778233643,327.154561014731
2021-07-21,2021,7,21,18.7833333333333,2228.4625,355.46,2579.1138,0,12.01536,"Late","DFG2021",2020-11-05,258,0.639681987577641,333.297981996786
2019-07-11,2019,7,11,16.975,2311.90416666667,331.31,2607.18768,0.6,12.76416,"Early","DFG2019",2018-10-25,259,0.751938733431517,365.356351456063
2020-07-09,2020,7,9,17.0166666666667,2341.99583333333,310.19,2704.04676,3.76,8.19288,"Early","DFG2020",2019-10-24,259,0.481462095984328,343.75844902037
2021-07-08,2021,7,8,19.3916666666667,2150.32083333333,368.48,2429.94024,0,15.96672,"Early","DFG2021",2020-10-22,259,0.823380489901159,327.977941504633
2021-07-22,2021,7,22,18.8625,2247.325,355.46,2594.97036,0,15.85656,"Late","DFG2021",2020-11-05,259,0.840639363817097,334.138621360603
2019-07-12,2019,7,12,17.1625,2329.06666666667,336.46,2621.25072,5.15,14.06304,"Early","DFG2019",2018-10-25,260,0.819405098324836,366.175756554387
2020-07-10,2020,7,10,15.7416666666667,2357.7375,313.18,2713.31532,2.99,9.26856,"Early","DFG2020",2019-10-24,260,0.588791529910004,344.34724055028
2021-07-09,2021,7,9,16.925,2167.24583333333,377.35,2435.16456,8.87,5.22432,"Early","DFG2021",2020-10-22,260,0.308674741506647,328.286616246139
