"Year","Climate","value","B","timeid","var","appl","nitrogen","rep"
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Split",176,2
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Split",176,2
"2021","Das",38,"31
61","Early","Potenzial","Split",176,2
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Split",176,2
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Pionier","Combined",220,3
"2021","Acc_Percipitation",62.47,"31
61","Early","Pionier","Combined",220,3
"2021","Acc_Radiation",787.80456,"31
61","Early","Pionier","Combined",220,3
"2021","Das",42,"31
61","Early","Pionier","Combined",220,3
"2021","Acc_TQ",58.597455614025,"31
61","Early","Pionier","Combined",220,3
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Capone","Combined",176,1
"2021","Acc_Percipitation",62.47,"31
61","Early","Capone","Combined",176,1
"2021","Acc_Radiation",787.80456,"31
61","Early","Capone","Combined",176,1
"2021","Das",42,"31
61","Early","Capone","Combined",176,1
"2021","Acc_TQ",58.597455614025,"31
61","Early","Capone","Combined",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Combined",176,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Combined",176,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Combined",176,3
"2021","Das",40,"31
61","Early","Pionier","Combined",176,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Combined",176,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Alves","Split",176,2
"2021","Acc_Percipitation",70.03,"31
61","Early","Alves","Split",176,2
"2021","Acc_Radiation",801.72828,"31
61","Early","Alves","Split",176,2
"2021","Das",45,"31
61","Early","Alves","Split",176,2
"2021","Acc_TQ",66.190065827331,"31
61","Early","Alves","Split",176,2
"2021","Acc_Temperature",659.95416666667,"31
61","Early","Capone","Split",176,2
"2021","Acc_Percipitation",70.09,"31
61","Early","Capone","Split",176,2
"2021","Acc_Radiation",901.20528,"31
61","Early","Capone","Split",176,2
"2021","Das",49,"31
61","Early","Capone","Split",176,2
"2021","Acc_TQ",71.737140149913,"31
61","Early","Capone","Split",176,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Split",176,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Split",176,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Split",176,1
"2021","Das",45,"31
61","Early","Torrild","Split",176,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Split",176,1
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Patras","Split",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Patras","Split",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Patras","Split",176,3
"2021","Das",45,"31
61","Early","Patras","Split",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Patras","Split",176,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Combined",176,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Combined",176,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Combined",176,1
"2021","Das",40,"31
61","Early","Alves","Combined",176,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Combined",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Combined",220,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Combined",220,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Combined",220,2
"2021","Das",40,"31
61","Early","Alves","Combined",220,2
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Combined",220,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Combined",220,2
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Combined",220,2
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Combined",220,2
"2021","Das",38,"31
61","Early","Potenzial","Combined",220,2
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Combined",220,2
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Capone","Combined",220,3
"2021","Acc_Percipitation",62.47,"31
61","Early","Capone","Combined",220,3
"2021","Acc_Radiation",787.80456,"31
61","Early","Capone","Combined",220,3
"2021","Das",42,"31
61","Early","Capone","Combined",220,3
"2021","Acc_TQ",58.597455614025,"31
61","Early","Capone","Combined",220,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Combined",176,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Combined",176,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Combined",176,1
"2021","Das",45,"31
61","Early","Torrild","Combined",176,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Combined",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Combined",176,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Combined",176,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Combined",176,2
"2021","Das",40,"31
61","Early","Alves","Combined",176,2
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Combined",176,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Split",220,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Split",220,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Split",220,3
"2021","Das",45,"31
61","Early","Torrild","Split",220,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Split",220,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Potenzial","Split",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Potenzial","Split",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Potenzial","Split",176,3
"2021","Das",45,"31
61","Early","Potenzial","Split",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Potenzial","Split",176,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Combined",220,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Combined",220,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Combined",220,1
"2021","Das",45,"31
61","Early","Torrild","Combined",220,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Combined",220,1
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Split",220,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Split",220,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Split",220,1
"2021","Das",45,"31
61","Early","Torrild","Split",220,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Split",220,1
"2021","Acc_Temperature",625.5375,"31
61","Early","Esket","Combined",220,2
"2021","Acc_Percipitation",70.06,"31
61","Early","Esket","Combined",220,2
"2021","Acc_Radiation",844.69608,"31
61","Early","Esket","Combined",220,2
"2021","Das",47,"31
61","Early","Esket","Combined",220,2
"2021","Acc_TQ",68.42341238546,"31
61","Early","Esket","Combined",220,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Patras","Split",176,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Patras","Split",176,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Patras","Split",176,1
"2021","Das",45,"31
61","Early","Patras","Split",176,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Patras","Split",176,1
"2021","Acc_Temperature",625.5375,"31
61","Early","Esket","Combined",220,1
"2021","Acc_Percipitation",70.06,"31
61","Early","Esket","Combined",220,1
"2021","Acc_Radiation",844.69608,"31
61","Early","Esket","Combined",220,1
"2021","Das",47,"31
61","Early","Esket","Combined",220,1
"2021","Acc_TQ",68.42341238546,"31
61","Early","Esket","Combined",220,1
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Pionier","Combined",176,2
"2021","Acc_Percipitation",62.47,"31
61","Early","Pionier","Combined",176,2
"2021","Acc_Radiation",787.80456,"31
61","Early","Pionier","Combined",176,2
"2021","Das",42,"31
61","Early","Pionier","Combined",176,2
"2021","Acc_TQ",58.597455614025,"31
61","Early","Pionier","Combined",176,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Combined",176,2
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Combined",176,2
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Combined",176,2
"2021","Das",45,"31
61","Early","Torrild","Combined",176,2
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Combined",176,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Patras","Combined",220,3
"2021","Acc_Percipitation",62.41,"31
61","Early","Patras","Combined",220,3
"2021","Acc_Radiation",688.32756,"31
61","Early","Patras","Combined",220,3
"2021","Das",38,"31
61","Early","Patras","Combined",220,3
"2021","Acc_TQ",53.050381291443,"31
61","Early","Patras","Combined",220,3
"2021","Acc_Temperature",455.12916666667,"31
61","Early","Apertus","Combined",176,3
"2021","Acc_Percipitation",37.73,"31
61","Early","Apertus","Combined",176,3
"2021","Acc_Radiation",585.85104,"31
61","Early","Apertus","Combined",176,3
"2021","Das",31,"31
61","Early","Apertus","Combined",176,3
"2021","Acc_TQ",40.869837951177,"31
61","Early","Apertus","Combined",176,3
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Combined",176,2
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Combined",176,2
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Combined",176,2
"2021","Das",38,"31
61","Early","Potenzial","Combined",176,2
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Combined",176,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Patras","Combined",176,2
"2021","Acc_Percipitation",62.41,"31
61","Early","Patras","Combined",176,2
"2021","Acc_Radiation",688.32756,"31
61","Early","Patras","Combined",176,2
"2021","Das",38,"31
61","Early","Patras","Combined",176,2
"2021","Acc_TQ",53.050381291443,"31
61","Early","Patras","Combined",176,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Patras","Combined",176,1
"2021","Acc_Percipitation",62.41,"31
61","Early","Patras","Combined",176,1
"2021","Acc_Radiation",688.32756,"31
61","Early","Patras","Combined",176,1
"2021","Das",38,"31
61","Early","Patras","Combined",176,1
"2021","Acc_TQ",53.050381291443,"31
61","Early","Patras","Combined",176,1
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Combined",176,1
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Combined",176,1
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Combined",176,1
"2021","Das",38,"31
61","Early","Potenzial","Combined",176,1
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Combined",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Split",176,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Split",176,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Split",176,3
"2021","Das",40,"31
61","Early","Pionier","Split",176,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Split",176,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Split",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Split",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Split",176,3
"2021","Das",45,"31
61","Early","Torrild","Split",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Split",176,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Split",176,2
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Split",176,2
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Split",176,2
"2021","Das",45,"31
61","Early","Torrild","Split",176,2
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Split",176,2
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Apertus","Combined",176,2
"2021","Acc_Percipitation",37.76,"31
61","Early","Apertus","Combined",176,2
"2021","Acc_Radiation",642.36024,"31
61","Early","Apertus","Combined",176,2
"2021","Das",33,"31
61","Early","Apertus","Combined",176,2
"2021","Acc_TQ",44.18356571563,"31
61","Early","Apertus","Combined",176,2
"2021","Acc_Temperature",659.95416666667,"31
61","Early","Apertus","Split",220,1
"2021","Acc_Percipitation",70.09,"31
61","Early","Apertus","Split",220,1
"2021","Acc_Radiation",901.20528,"31
61","Early","Apertus","Split",220,1
"2021","Das",49,"31
61","Early","Apertus","Split",220,1
"2021","Acc_TQ",71.737140149913,"31
61","Early","Apertus","Split",220,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Apertus","Split",176,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Apertus","Split",176,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Apertus","Split",176,1
"2021","Das",40,"31
61","Early","Apertus","Split",176,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Apertus","Split",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Esket","Split",176,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Esket","Split",176,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Esket","Split",176,2
"2021","Das",40,"31
61","Early","Esket","Split",176,2
"2021","Acc_TQ",55.283727849572,"31
61","Early","Esket","Split",176,2
"2021","Acc_Temperature",659.95416666667,"31
61","Early","Torrild","Split",220,2
"2021","Acc_Percipitation",70.09,"31
61","Early","Torrild","Split",220,2
"2021","Acc_Radiation",901.20528,"31
61","Early","Torrild","Split",220,2
"2021","Das",49,"31
61","Early","Torrild","Split",220,2
"2021","Acc_TQ",71.737140149913,"31
61","Early","Torrild","Split",220,2
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Split",176,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Split",176,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Split",176,2
"2021","Das",40,"31
61","Early","Pionier","Split",176,2
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Split",176,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Esket","Combined",176,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Esket","Combined",176,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Esket","Combined",176,1
"2021","Das",45,"31
61","Early","Esket","Combined",176,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Esket","Combined",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Split",220,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Split",220,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Split",220,1
"2021","Das",40,"31
61","Early","Alves","Split",220,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Split",220,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Split",176,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Split",176,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Split",176,3
"2021","Das",40,"31
61","Early","Alves","Split",176,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Split",176,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Potenzial","Combined",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Potenzial","Combined",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Potenzial","Combined",176,3
"2021","Das",45,"31
61","Early","Potenzial","Combined",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Potenzial","Combined",176,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Alves","Split",176,1
"2021","Acc_Percipitation",70.03,"31
61","Early","Alves","Split",176,1
"2021","Acc_Radiation",801.72828,"31
61","Early","Alves","Split",176,1
"2021","Das",45,"31
61","Early","Alves","Split",176,1
"2021","Acc_TQ",66.190065827331,"31
61","Early","Alves","Split",176,1
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Apertus","Split",176,3
"2021","Acc_Percipitation",37.76,"31
61","Early","Apertus","Split",176,3
"2021","Acc_Radiation",642.36024,"31
61","Early","Apertus","Split",176,3
"2021","Das",33,"31
61","Early","Apertus","Split",176,3
"2021","Acc_TQ",44.18356571563,"31
61","Early","Apertus","Split",176,3
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Split",220,2
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Split",220,2
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Split",220,2
"2021","Das",38,"31
61","Early","Potenzial","Split",220,2
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Split",220,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Patras","Combined",220,2
"2021","Acc_Percipitation",70.03,"31
61","Early","Patras","Combined",220,2
"2021","Acc_Radiation",801.72828,"31
61","Early","Patras","Combined",220,2
"2021","Das",45,"31
61","Early","Patras","Combined",220,2
"2021","Acc_TQ",66.190065827331,"31
61","Early","Patras","Combined",220,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Esket","Combined",176,3
"2021","Acc_Percipitation",62.41,"31
61","Early","Esket","Combined",176,3
"2021","Acc_Radiation",688.32756,"31
61","Early","Esket","Combined",176,3
"2021","Das",38,"31
61","Early","Esket","Combined",176,3
"2021","Acc_TQ",53.050381291443,"31
61","Early","Esket","Combined",176,3
"2021","Acc_Temperature",625.5375,"31
61","Early","Potenzial","Split",220,1
"2021","Acc_Percipitation",70.06,"31
61","Early","Potenzial","Split",220,1
"2021","Acc_Radiation",844.69608,"31
61","Early","Potenzial","Split",220,1
"2021","Das",47,"31
61","Early","Potenzial","Split",220,1
"2021","Acc_TQ",68.42341238546,"31
61","Early","Potenzial","Split",220,1
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Apertus","Split",220,2
"2021","Acc_Percipitation",62.47,"31
61","Early","Apertus","Split",220,2
"2021","Acc_Radiation",787.80456,"31
61","Early","Apertus","Split",220,2
"2021","Das",42,"31
61","Early","Apertus","Split",220,2
"2021","Acc_TQ",58.597455614025,"31
61","Early","Apertus","Split",220,2
"2021","Acc_Temperature",659.95416666667,"31
61","Early","Capone","Split",220,3
"2021","Acc_Percipitation",70.09,"31
61","Early","Capone","Split",220,3
"2021","Acc_Radiation",901.20528,"31
61","Early","Capone","Split",220,3
"2021","Das",49,"31
61","Early","Capone","Split",220,3
"2021","Acc_TQ",71.737140149913,"31
61","Early","Capone","Split",220,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Split",220,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Split",220,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Split",220,2
